activity_id,customer_id,activity_date,activity_type,sales_rep,duration_minutes,outcome,next_steps
ACT_CUST_0149_5,CUST_0149,2022-10-08,Closing Call,rep_5,33,Positive,Schedule demo
ACT_CUST_0149_6,CUST_0149,2022-10-18,Closing Call,rep_5,49,Negative,Final approval
ACT_CUST_0150_1,CUST_0150,2022-04-25,Closing Call,rep_12,97,Neutral,Contract terms
ACT_CUST_0150_2,CUST_0150,2022-03-17,Contract Review,rep_12,120,Positive,Budget approval
ACT_CUST_0150_3,CUST_0150,2022-04-07,Demo,rep_12,92,Positive,Technical review
ACT_CUST_0150_4,CUST_0150,2022-03-14,Negotiation,rep_12,29,Neutral,Budget approval
ACT_CUST_0150_5,CUST_0150,2022-03-08,Follow-up Call,rep_12,96,Positive,Technical review
ACT_CUST_0150_6,CUST_0150,2022-03-28,Proposal Sent,rep_12,117,Positive,Schedule demo
ACT_CUST_0151_1,CUST_0151,2022-08-17,Demo,rep_8,115,Negative,Send proposal
ACT_CUST_0151_2,CUST_0151,2022-08-24,Closing Call,rep_8,54,Positive,Budget approval
ACT_CUST_0151_3,CUST_0151,2022-08-03,Negotiation,rep_8,59,Neutral,Technical review
ACT_CUST_0151_4,CUST_0151,2022-08-25,Follow-up Call,rep_8,92,Positive,Schedule demo
ACT_CUST_0151_5,CUST_0151,2022-08-07,Follow-up Call,rep_8,111,Positive,Technical review
ACT_CUST_0151_6,CUST_0151,2022-09-03,Closing Call,rep_8,115,Positive,Contract terms
ACT_CUST_0151_7,CUST_0151,2022-08-18,Contract Review,rep_8,90,Positive,Schedule demo
ACT_CUST_0151_8,CUST_0151,2022-09-01,Negotiation,rep_8,106,Positive,Send proposal
ACT_CUST_0151_9,CUST_0151,2022-08-05,Contract Review,rep_8,87,Neutral,Schedule demo
ACT_CUST_0152_1,CUST_0152,2023-08-01,Negotiation,rep_8,68,Neutral,Send proposal
ACT_CUST_0152_2,CUST_0152,2023-07-09,Follow-up Call,rep_8,117,Positive,Technical review
ACT_CUST_0152_3,CUST_0152,2023-06-23,Contract Review,rep_8,81,Negative,Send proposal
ACT_CUST_0152_4,CUST_0152,2023-06-26,Closing Call,rep_8,26,Negative,Budget approval
ACT_CUST_0152_5,CUST_0152,2023-08-10,Follow-up Call,rep_8,26,Neutral,Schedule demo
ACT_CUST_0152_6,CUST_0152,2023-08-06,Proposal Sent,rep_8,26,Positive,Schedule demo
ACT_CUST_0152_7,CUST_0152,2023-06-05,Closing Call,rep_8,51,Positive,Budget approval
ACT_CUST_0152_8,CUST_0152,2023-08-14,Demo,rep_8,69,Neutral,Final approval
ACT_CUST_0153_1,CUST_0153,2022-08-09,Closing Call,rep_16,101,Neutral,Final approval
ACT_CUST_0153_2,CUST_0153,2022-07-21,Contract Review,rep_16,16,Neutral,Final approval
ACT_CUST_0153_3,CUST_0153,2022-07-15,Closing Call,rep_16,69,Neutral,Final approval
ACT_CUST_0153_4,CUST_0153,2022-07-31,Proposal Sent,rep_16,109,Neutral,Contract terms
ACT_CUST_0153_5,CUST_0153,2022-08-17,Negotiation,rep_16,20,Neutral,Send proposal
ACT_CUST_0153_6,CUST_0153,2022-08-16,Negotiation,rep_16,43,Positive,Technical review
ACT_CUST_0153_7,CUST_0153,2022-07-21,Negotiation,rep_16,60,Negative,Budget approval
ACT_CUST_0153_8,CUST_0153,2022-08-08,Contract Review,rep_16,36,Positive,Schedule demo
ACT_CUST_0153_9,CUST_0153,2022-07-31,Closing Call,rep_16,46,Neutral,Schedule demo
ACT_CUST_0153_10,CUST_0153,2022-07-29,Follow-up Call,rep_16,76,Positive,Send proposal
ACT_CUST_0154_1,CUST_0154,2022-06-28,Follow-up Call,rep_13,97,Positive,Schedule demo
ACT_CUST_0154_2,CUST_0154,2022-07-10,Negotiation,rep_13,77,Positive,Schedule demo
ACT_CUST_0154_3,CUST_0154,2022-07-17,Contract Review,rep_13,57,Positive,Schedule demo
ACT_CUST_0154_4,CUST_0154,2022-06-18,Follow-up Call,rep_13,107,Positive,Technical review
ACT_CUST_0154_5,CUST_0154,2022-06-18,Demo,rep_13,70,Positive,Schedule demo
ACT_CUST_0154_6,CUST_0154,2022-07-13,Negotiation,rep_13,34,Positive,Budget approval
ACT_CUST_0154_7,CUST_0154,2022-06-18,Proposal Sent,rep_13,113,Neutral,Send proposal
ACT_CUST_0154_8,CUST_0154,2022-07-10,Contract Review,rep_13,62,Positive,Budget approval
ACT_CUST_0154_9,CUST_0154,2022-06-26,Negotiation,rep_13,118,Positive,Budget approval
ACT_CUST_0154_10,CUST_0154,2022-07-09,Proposal Sent,rep_13,32,Positive,Budget approval
ACT_CUST_0154_11,CUST_0154,2022-06-18,Follow-up Call,rep_13,105,Positive,Send proposal
ACT_CUST_0154_12,CUST_0154,2022-07-01,Demo,rep_13,32,Positive,Final approval
ACT_CUST_0155_1,CUST_0155,2023-05-14,Contract Review,rep_6,100,Negative,Schedule demo
ACT_CUST_0155_2,CUST_0155,2023-06-04,Contract Review,rep_6,85,Positive,Final approval
ACT_CUST_0155_3,CUST_0155,2023-05-07,Follow-up Call,rep_6,111,Neutral,Budget approval
ACT_CUST_0156_1,CUST_0156,2022-06-01,Demo,rep_5,116,Positive,Send proposal
ACT_CUST_0156_2,CUST_0156,2022-06-24,Negotiation,rep_5,16,Neutral,Send proposal
ACT_CUST_0156_3,CUST_0156,2022-05-27,Closing Call,rep_5,58,Positive,Contract terms
ACT_CUST_0156_4,CUST_0156,2022-05-22,Contract Review,rep_5,76,Positive,Budget approval
ACT_CUST_0156_5,CUST_0156,2022-05-30,Contract Review,rep_5,46,Neutral,Final approval
ACT_CUST_0156_6,CUST_0156,2022-07-10,Proposal Sent,rep_5,46,Positive,Schedule demo
ACT_CUST_0156_7,CUST_0156,2022-06-16,Closing Call,rep_5,46,Neutral,Budget approval
ACT_CUST_0156_8,CUST_0156,2022-06-10,Contract Review,rep_5,105,Neutral,Schedule demo
ACT_CUST_0156_9,CUST_0156,2022-07-09,Negotiation,rep_5,38,Positive,Contract terms
ACT_CUST_0157_1,CUST_0157,2022-07-18,Proposal Sent,rep_8,66,Positive,Send proposal
ACT_CUST_0157_2,CUST_0157,2022-07-21,Contract Review,rep_8,17,Neutral,Schedule demo
ACT_CUST_0157_3,CUST_0157,2022-07-11,Contract Review,rep_8,67,Positive,Final approval
ACT_CUST_0157_4,CUST_0157,2022-09-06,Proposal Sent,rep_8,43,Positive,Budget approval
ACT_CUST_0157_5,CUST_0157,2022-07-12,Negotiation,rep_8,69,Neutral,Technical review
ACT_CUST_0158_1,CUST_0158,2023-02-23,Follow-up Call,rep_12,106,Positive,Technical review
ACT_CUST_0158_2,CUST_0158,2023-02-12,Proposal Sent,rep_12,20,Positive,Final approval
ACT_CUST_0158_3,CUST_0158,2023-03-18,Follow-up Call,rep_12,42,Positive,Technical review
ACT_CUST_0158_4,CUST_0158,2023-03-11,Demo,rep_12,70,Positive,Budget approval
ACT_CUST_0158_5,CUST_0158,2023-02-27,Follow-up Call,rep_12,53,Positive,Final approval
ACT_CUST_0158_6,CUST_0158,2023-02-10,Closing Call,rep_12,85,Neutral,Send proposal
ACT_CUST_0158_7,CUST_0158,2023-02-26,Follow-up Call,rep_12,109,Neutral,Final approval
ACT_CUST_0159_1,CUST_0159,2023-02-21,Follow-up Call,rep_17,45,Neutral,Send proposal
ACT_CUST_0159_2,CUST_0159,2023-02-19,Contract Review,rep_17,26,Neutral,Send proposal
ACT_CUST_0159_3,CUST_0159,2023-02-24,Closing Call,rep_17,92,Positive,Contract terms
ACT_CUST_0159_4,CUST_0159,2023-02-26,Proposal Sent,rep_17,39,Neutral,Schedule demo
ACT_CUST_0159_5,CUST_0159,2023-01-01,Negotiation,rep_17,94,Positive,Final approval
ACT_CUST_0159_6,CUST_0159,2023-02-09,Proposal Sent,rep_17,83,Neutral,Schedule demo
ACT_CUST_0159_7,CUST_0159,2023-01-06,Proposal Sent,rep_17,68,Positive,Technical review
ACT_CUST_0159_8,CUST_0159,2023-03-08,Negotiation,rep_17,59,Neutral,Budget approval
ACT_CUST_0159_9,CUST_0159,2023-02-24,Closing Call,rep_17,30,Negative,Schedule demo
ACT_CUST_0159_10,CUST_0159,2023-02-09,Contract Review,rep_17,82,Negative,Contract terms
ACT_CUST_0159_11,CUST_0159,2023-03-11,Demo,rep_17,36,Positive,Final approval
ACT_CUST_0159_12,CUST_0159,2023-01-06,Follow-up Call,rep_17,20,Negative,Schedule demo
ACT_CUST_0160_1,CUST_0160,2022-07-02,Closing Call,rep_13,83,Neutral,Schedule demo
ACT_CUST_0160_2,CUST_0160,2022-05-31,Contract Review,rep_13,111,Positive,Contract terms
ACT_CUST_0160_3,CUST_0160,2022-07-29,Contract Review,rep_13,66,Neutral,Send proposal
ACT_CUST_0160_4,CUST_0160,2022-06-01,Demo,rep_13,35,Positive,Contract terms
ACT_CUST_0160_5,CUST_0160,2022-07-21,Demo,rep_13,116,Positive,Contract terms
ACT_CUST_0160_6,CUST_0160,2022-07-22,Closing Call,rep_13,82,Positive,Send proposal
ACT_CUST_0161_1,CUST_0161,2023-02-04,Proposal Sent,rep_18,43,Positive,Send proposal
ACT_CUST_0161_2,CUST_0161,2023-02-13,Demo,rep_18,96,Positive,Technical review
ACT_CUST_0161_3,CUST_0161,2023-03-16,Proposal Sent,rep_18,49,Neutral,Schedule demo
ACT_CUST_0161_4,CUST_0161,2023-03-02,Proposal Sent,rep_18,120,Positive,Schedule demo
ACT_CUST_0161_5,CUST_0161,2023-01-30,Closing Call,rep_18,59,Neutral,Technical review
ACT_CUST_0161_6,CUST_0161,2023-02-14,Demo,rep_18,105,Neutral,Technical review
ACT_CUST_0161_7,CUST_0161,2023-03-06,Proposal Sent,rep_18,67,Neutral,Technical review
ACT_CUST_0162_1,CUST_0162,2023-06-12,Proposal Sent,rep_1,108,Negative,Send proposal
ACT_CUST_0162_2,CUST_0162,2023-06-02,Demo,rep_1,83,Neutral,Contract terms
ACT_CUST_0162_3,CUST_0162,2023-05-19,Closing Call,rep_1,110,Neutral,Final approval
ACT_CUST_0163_1,CUST_0163,2023-04-30,Contract Review,rep_18,43,Positive,Send proposal
ACT_CUST_0163_2,CUST_0163,2023-05-18,Closing Call,rep_18,118,Neutral,Budget approval
ACT_CUST_0163_3,CUST_0163,2023-04-27,Contract Review,rep_18,44,Neutral,Budget approval
ACT_CUST_0163_4,CUST_0163,2023-05-07,Proposal Sent,rep_18,76,Positive,Send proposal
ACT_CUST_0163_5,CUST_0163,2023-05-12,Proposal Sent,rep_18,119,Neutral,Send proposal
ACT_CUST_0163_6,CUST_0163,2023-05-17,Contract Review,rep_18,108,Positive,Technical review
ACT_CUST_0163_7,CUST_0163,2023-04-21,Follow-up Call,rep_18,35,Neutral,Budget approval
ACT_CUST_0163_8,CUST_0163,2023-05-23,Negotiation,rep_18,39,Positive,Schedule demo
ACT_CUST_0163_9,CUST_0163,2023-05-10,Proposal Sent,rep_18,73,Negative,Budget approval
ACT_CUST_0163_10,CUST_0163,2023-04-24,Closing Call,rep_18,82,Positive,Schedule demo
ACT_CUST_0163_11,CUST_0163,2023-05-19,Demo,rep_18,63,Positive,Schedule demo
ACT_CUST_0163_12,CUST_0163,2023-05-30,Demo,rep_18,112,Neutral,Schedule demo
ACT_CUST_0164_1,CUST_0164,2023-11-02,Proposal Sent,rep_3,95,Positive,Schedule demo
ACT_CUST_0164_2,CUST_0164,2023-10-26,Negotiation,rep_3,109,Neutral,Final approval
ACT_CUST_0164_3,CUST_0164,2023-10-25,Proposal Sent,rep_3,32,Positive,Contract terms
ACT_CUST_0164_4,CUST_0164,2023-11-11,Proposal Sent,rep_3,54,Positive,Send proposal
ACT_CUST_0164_5,CUST_0164,2023-11-01,Demo,rep_3,84,Neutral,Final approval
ACT_CUST_0164_6,CUST_0164,2023-11-16,Demo,rep_3,17,Neutral,Schedule demo
ACT_CUST_0165_1,CUST_0165,2022-11-17,Contract Review,rep_4,33,Positive,Send proposal
ACT_CUST_0165_2,CUST_0165,2022-10-01,Proposal Sent,rep_4,69,Positive,Technical review
ACT_CUST_0165_3,CUST_0165,2022-12-01,Follow-up Call,rep_4,43,Negative,Final approval
ACT_CUST_0165_4,CUST_0165,2022-11-05,Closing Call,rep_4,106,Neutral,Schedule demo
ACT_CUST_0165_5,CUST_0165,2022-11-15,Proposal Sent,rep_4,29,Positive,Technical review
ACT_CUST_0165_6,CUST_0165,2022-11-02,Demo,rep_4,93,Positive,Technical review
ACT_CUST_0165_7,CUST_0165,2022-10-07,Demo,rep_4,92,Positive,Budget approval
ACT_CUST_0166_1,CUST_0166,2023-10-27,Closing Call,rep_20,69,Positive,Final approval
ACT_CUST_0166_2,CUST_0166,2023-11-08,Negotiation,rep_20,119,Positive,Schedule demo
ACT_CUST_0166_3,CUST_0166,2023-11-05,Contract Review,rep_20,99,Positive,Technical review
ACT_CUST_0166_4,CUST_0166,2023-10-17,Demo,rep_20,34,Neutral,Send proposal
ACT_CUST_0166_5,CUST_0166,2023-11-10,Proposal Sent,rep_20,64,Positive,Budget approval
ACT_CUST_0166_6,CUST_0166,2023-10-16,Demo,rep_20,88,Positive,Final approval
ACT_CUST_0166_7,CUST_0166,2023-11-06,Proposal Sent,rep_20,26,Positive,Send proposal
ACT_CUST_0166_8,CUST_0166,2023-10-27,Contract Review,rep_20,60,Positive,Budget approval
ACT_CUST_0167_1,CUST_0167,2021-12-29,Proposal Sent,rep_20,117,Negative,Send proposal
ACT_CUST_0167_2,CUST_0167,2022-01-03,Contract Review,rep_20,85,Positive,Contract terms
ACT_CUST_0167_3,CUST_0167,2022-01-13,Negotiation,rep_20,83,Neutral,Budget approval
ACT_CUST_0167_4,CUST_0167,2021-12-05,Negotiation,rep_20,106,Positive,Contract terms
ACT_CUST_0167_5,CUST_0167,2021-12-18,Closing Call,rep_20,26,Positive,Schedule demo
ACT_CUST_0167_6,CUST_0167,2021-12-16,Demo,rep_20,61,Positive,Send proposal
ACT_CUST_0167_7,CUST_0167,2021-12-07,Demo,rep_20,59,Positive,Send proposal
ACT_CUST_0167_8,CUST_0167,2021-12-25,Contract Review,rep_20,33,Neutral,Contract terms
ACT_CUST_0167_9,CUST_0167,2022-01-06,Proposal Sent,rep_20,41,Neutral,Schedule demo
ACT_CUST_0168_1,CUST_0168,2024-02-18,Closing Call,rep_4,33,Positive,Schedule demo
ACT_CUST_0168_2,CUST_0168,2024-02-18,Contract Review,rep_4,62,Positive,Schedule demo
ACT_CUST_0168_3,CUST_0168,2024-02-15,Negotiation,rep_4,24,Positive,Contract terms
ACT_CUST_0168_4,CUST_0168,2023-12-28,Demo,rep_4,33,Positive,Schedule demo
ACT_CUST_0168_5,CUST_0168,2024-01-05,Demo,rep_4,16,Positive,Budget approval
ACT_CUST_0169_1,CUST_0169,2023-12-29,Proposal Sent,rep_16,110,Positive,Technical review
ACT_CUST_0169_2,CUST_0169,2023-12-15,Contract Review,rep_16,107,Positive,Final approval
ACT_CUST_0169_3,CUST_0169,2023-12-26,Demo,rep_16,51,Positive,Schedule demo
ACT_CUST_0169_4,CUST_0169,2023-12-24,Demo,rep_16,92,Neutral,Contract terms
ACT_CUST_0169_5,CUST_0169,2023-11-30,Demo,rep_16,65,Neutral,Final approval
ACT_CUST_0170_1,CUST_0170,2022-05-21,Follow-up Call,rep_18,88,Positive,Final approval
ACT_CUST_0170_2,CUST_0170,2022-04-04,Contract Review,rep_18,35,Positive,Schedule demo
ACT_CUST_0170_3,CUST_0170,2022-05-02,Contract Review,rep_18,31,Neutral,Budget approval
ACT_CUST_0170_4,CUST_0170,2022-05-12,Demo,rep_18,43,Positive,Final approval
ACT_CUST_0170_5,CUST_0170,2022-05-06,Negotiation,rep_18,24,Neutral,Budget approval
ACT_CUST_0170_6,CUST_0170,2022-04-28,Follow-up Call,rep_18,98,Neutral,Budget approval
ACT_CUST_0170_7,CUST_0170,2022-03-29,Demo,rep_18,117,Positive,Budget approval
ACT_CUST_0170_8,CUST_0170,2022-03-31,Follow-up Call,rep_18,28,Positive,Technical review
ACT_CUST_0170_9,CUST_0170,2022-05-10,Follow-up Call,rep_18,18,Positive,Send proposal
ACT_CUST_0170_10,CUST_0170,2022-05-04,Demo,rep_18,23,Positive,Schedule demo
ACT_CUST_0171_1,CUST_0171,2023-11-28,Proposal Sent,rep_7,96,Negative,Send proposal
ACT_CUST_0171_2,CUST_0171,2023-11-01,Demo,rep_7,87,Positive,Contract terms
ACT_CUST_0171_3,CUST_0171,2023-12-21,Contract Review,rep_7,20,Positive,Schedule demo
ACT_CUST_0171_4,CUST_0171,2023-11-04,Demo,rep_7,60,Neutral,Budget approval
ACT_CUST_0171_5,CUST_0171,2023-11-23,Proposal Sent,rep_7,55,Neutral,Final approval
ACT_CUST_0171_6,CUST_0171,2023-11-09,Proposal Sent,rep_7,104,Neutral,Technical review
ACT_CUST_0171_7,CUST_0171,2023-11-14,Closing Call,rep_7,79,Positive,Send proposal
ACT_CUST_0172_1,CUST_0172,2022-02-19,Negotiation,rep_13,19,Positive,Send proposal
ACT_CUST_0172_2,CUST_0172,2022-02-18,Demo,rep_13,95,Positive,Final approval
ACT_CUST_0172_3,CUST_0172,2022-02-07,Proposal Sent,rep_13,118,Neutral,Send proposal
ACT_CUST_0172_4,CUST_0172,2022-02-03,Negotiation,rep_13,81,Negative,Contract terms
ACT_CUST_0172_5,CUST_0172,2022-02-21,Follow-up Call,rep_13,72,Neutral,Technical review
ACT_CUST_0172_6,CUST_0172,2022-02-10,Follow-up Call,rep_13,94,Neutral,Budget approval
ACT_CUST_0172_7,CUST_0172,2022-01-28,Closing Call,rep_13,114,Neutral,Send proposal
ACT_CUST_0172_8,CUST_0172,2022-02-06,Negotiation,rep_13,92,Positive,Send proposal
ACT_CUST_0172_9,CUST_0172,2022-02-23,Closing Call,rep_13,78,Positive,Schedule demo
ACT_CUST_0172_10,CUST_0172,2022-02-02,Follow-up Call,rep_13,85,Neutral,Schedule demo
ACT_CUST_0172_11,CUST_0172,2022-02-20,Demo,rep_13,73,Positive,Technical review
ACT_CUST_0172_12,CUST_0172,2022-02-03,Demo,rep_13,50,Positive,Technical review
ACT_CUST_0173_1,CUST_0173,2022-10-23,Contract Review,rep_6,48,Negative,Technical review
ACT_CUST_0173_2,CUST_0173,2022-10-10,Closing Call,rep_6,32,Negative,Contract terms
ACT_CUST_0173_3,CUST_0173,2022-10-12,Demo,rep_6,61,Neutral,Budget approval
ACT_CUST_0173_4,CUST_0173,2022-10-08,Negotiation,rep_6,102,Positive,Technical review
ACT_CUST_0174_1,CUST_0174,2023-05-05,Demo,rep_11,102,Positive,Budget approval
ACT_CUST_0174_2,CUST_0174,2023-04-24,Closing Call,rep_11,20,Neutral,Final approval
ACT_CUST_0174_3,CUST_0174,2023-04-04,Closing Call,rep_11,116,Positive,Contract terms
ACT_CUST_0174_4,CUST_0174,2023-03-30,Proposal Sent,rep_11,28,Positive,Send proposal
ACT_CUST_0174_5,CUST_0174,2023-05-24,Contract Review,rep_11,24,Positive,Budget approval
ACT_CUST_0174_6,CUST_0174,2023-04-08,Follow-up Call,rep_11,74,Positive,Contract terms
ACT_CUST_0174_7,CUST_0174,2023-05-14,Demo,rep_11,25,Positive,Schedule demo
ACT_CUST_0174_8,CUST_0174,2023-05-07,Contract Review,rep_11,40,Positive,Schedule demo
ACT_CUST_0174_9,CUST_0174,2023-04-29,Follow-up Call,rep_11,92,Positive,Final approval
ACT_CUST_0174_10,CUST_0174,2023-05-15,Demo,rep_11,50,Positive,Contract terms
ACT_CUST_0174_11,CUST_0174,2023-04-14,Contract Review,rep_11,33,Neutral,Technical review
ACT_CUST_0174_12,CUST_0174,2023-05-24,Demo,rep_11,91,Neutral,Schedule demo
ACT_CUST_0175_1,CUST_0175,2023-07-11,Proposal Sent,rep_14,21,Positive,Schedule demo
ACT_CUST_0175_2,CUST_0175,2023-08-08,Closing Call,rep_14,69,Positive,Final approval
ACT_CUST_0175_3,CUST_0175,2023-06-13,Demo,rep_14,33,Positive,Budget approval
ACT_CUST_0175_4,CUST_0175,2023-06-03,Follow-up Call,rep_14,106,Positive,Budget approval
ACT_CUST_0175_5,CUST_0175,2023-07-16,Proposal Sent,rep_14,100,Neutral,Send proposal
ACT_CUST_0175_6,CUST_0175,2023-08-15,Demo,rep_14,26,Neutral,Budget approval
ACT_CUST_0175_7,CUST_0175,2023-06-29,Follow-up Call,rep_14,36,Positive,Budget approval
ACT_CUST_0175_8,CUST_0175,2023-07-12,Contract Review,rep_14,83,Neutral,Send proposal
ACT_CUST_0176_1,CUST_0176,2023-02-12,Negotiation,rep_12,64,Neutral,Contract terms
ACT_CUST_0176_2,CUST_0176,2023-02-02,Proposal Sent,rep_12,24,Neutral,Contract terms
ACT_CUST_0176_3,CUST_0176,2023-02-04,Proposal Sent,rep_12,56,Neutral,Final approval
ACT_CUST_0176_4,CUST_0176,2023-02-17,Closing Call,rep_12,108,Positive,Send proposal
ACT_CUST_0176_5,CUST_0176,2023-01-20,Proposal Sent,rep_12,78,Neutral,Schedule demo
ACT_CUST_0176_6,CUST_0176,2023-02-10,Contract Review,rep_12,48,Positive,Schedule demo
ACT_CUST_0176_7,CUST_0176,2023-01-19,Proposal Sent,rep_12,96,Positive,Contract terms
ACT_CUST_0176_8,CUST_0176,2022-12-16,Demo,rep_12,42,Neutral,Send proposal
ACT_CUST_0176_9,CUST_0176,2023-01-16,Closing Call,rep_12,84,Neutral,Contract terms
ACT_CUST_0177_1,CUST_0177,2022-09-04,Proposal Sent,rep_12,101,Positive,Schedule demo
ACT_CUST_0177_2,CUST_0177,2022-09-19,Follow-up Call,rep_12,17,Positive,Technical review
ACT_CUST_0177_3,CUST_0177,2022-10-02,Demo,rep_12,104,Positive,Budget approval
ACT_CUST_0177_4,CUST_0177,2022-09-24,Contract Review,rep_12,60,Positive,Contract terms
ACT_CUST_0177_5,CUST_0177,2022-09-25,Negotiation,rep_12,112,Positive,Send proposal
ACT_CUST_0177_6,CUST_0177,2022-09-28,Contract Review,rep_12,62,Positive,Contract terms
ACT_CUST_0178_1,CUST_0178,2023-03-14,Follow-up Call,rep_14,99,Neutral,Budget approval
ACT_CUST_0178_2,CUST_0178,2023-03-26,Follow-up Call,rep_14,104,Neutral,Schedule demo
ACT_CUST_0178_3,CUST_0178,2023-02-28,Demo,rep_14,26,Neutral,Contract terms
ACT_CUST_0178_4,CUST_0178,2023-03-15,Demo,rep_14,78,Neutral,Contract terms
ACT_CUST_0178_5,CUST_0178,2023-03-22,Demo,rep_14,96,Positive,Contract terms
ACT_CUST_0178_6,CUST_0178,2023-04-04,Demo,rep_14,100,Positive,Budget approval
ACT_CUST_0178_7,CUST_0178,2023-03-06,Proposal Sent,rep_14,114,Positive,Budget approval
ACT_CUST_0178_8,CUST_0178,2023-03-01,Proposal Sent,rep_14,75,Negative,Technical review
ACT_CUST_0178_9,CUST_0178,2023-04-03,Contract Review,rep_14,67,Negative,Final approval
ACT_CUST_0178_10,CUST_0178,2023-03-30,Closing Call,rep_14,65,Positive,Technical review
ACT_CUST_0178_11,CUST_0178,2023-04-02,Proposal Sent,rep_14,79,Positive,Final approval
ACT_CUST_0179_1,CUST_0179,2023-10-24,Proposal Sent,rep_14,15,Negative,Budget approval
ACT_CUST_0179_2,CUST_0179,2023-09-23,Demo,rep_14,18,Positive,Technical review
ACT_CUST_0179_3,CUST_0179,2023-11-01,Negotiation,rep_14,119,Neutral,Technical review
ACT_CUST_0179_4,CUST_0179,2023-10-08,Proposal Sent,rep_14,88,Negative,Send proposal
ACT_CUST_0179_5,CUST_0179,2023-10-18,Contract Review,rep_14,39,Neutral,Budget approval
ACT_CUST_0179_6,CUST_0179,2023-11-01,Demo,rep_14,117,Negative,Budget approval
ACT_CUST_0179_7,CUST_0179,2023-09-28,Closing Call,rep_14,64,Negative,Send proposal
ACT_CUST_0180_1,CUST_0180,2022-07-01,Contract Review,rep_17,44,Positive,Send proposal
ACT_CUST_0180_2,CUST_0180,2022-08-03,Demo,rep_17,95,Positive,Budget approval
ACT_CUST_0180_3,CUST_0180,2022-07-11,Negotiation,rep_17,35,Negative,Send proposal
ACT_CUST_0180_4,CUST_0180,2022-06-25,Demo,rep_17,18,Positive,Final approval
ACT_CUST_0180_5,CUST_0180,2022-06-30,Demo,rep_17,94,Neutral,Schedule demo
ACT_CUST_0180_6,CUST_0180,2022-07-23,Demo,rep_17,110,Neutral,Budget approval
ACT_CUST_0180_7,CUST_0180,2022-07-20,Proposal Sent,rep_17,45,Neutral,Send proposal
ACT_CUST_0180_8,CUST_0180,2022-07-14,Proposal Sent,rep_17,83,Neutral,Final approval
ACT_CUST_0181_1,CUST_0181,2022-08-12,Demo,rep_9,50,Positive,Send proposal
ACT_CUST_0181_2,CUST_0181,2022-08-08,Demo,rep_9,96,Negative,Schedule demo
ACT_CUST_0181_3,CUST_0181,2022-06-19,Contract Review,rep_9,91,Positive,Send proposal
ACT_CUST_0181_4,CUST_0181,2022-07-06,Follow-up Call,rep_9,38,Positive,Budget approval
ACT_CUST_0181_5,CUST_0181,2022-07-14,Proposal Sent,rep_9,65,Positive,Schedule demo
ACT_CUST_0181_6,CUST_0181,2022-07-19,Demo,rep_9,77,Negative,Schedule demo
ACT_CUST_0181_7,CUST_0181,2022-06-29,Closing Call,rep_9,68,Positive,Technical review
ACT_CUST_0181_8,CUST_0181,2022-08-09,Contract Review,rep_9,118,Positive,Technical review
ACT_CUST_0181_9,CUST_0181,2022-06-09,Proposal Sent,rep_9,99,Positive,Contract terms
ACT_CUST_0182_1,CUST_0182,2022-08-27,Follow-up Call,rep_4,76,Negative,Contract terms
ACT_CUST_0182_2,CUST_0182,2022-09-16,Demo,rep_4,35,Positive,Technical review
ACT_CUST_0182_3,CUST_0182,2022-08-05,Proposal Sent,rep_4,92,Positive,Schedule demo
ACT_CUST_0183_1,CUST_0183,2023-10-14,Follow-up Call,rep_5,29,Neutral,Schedule demo
ACT_CUST_0183_2,CUST_0183,2023-10-24,Proposal Sent,rep_5,43,Positive,Final approval
ACT_CUST_0183_3,CUST_0183,2023-10-05,Follow-up Call,rep_5,50,Positive,Schedule demo
ACT_CUST_0183_4,CUST_0183,2023-10-26,Closing Call,rep_5,85,Neutral,Budget approval
